listing_id,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,color,doors,car_age,price_per_mile,is_luxury_model,mileage_per_year
BMW100594,X2,2012,23254.2,Semi-Auto,133716.0,  Diesel  ,145.0,30.3,2.5,,2,12,0.17390738580274612,False,11143.0
BMW100595,2 Series,2023,38506.71,Manual,7566.0,Petrol,125.0,35.7,2.0,Green,5,1,5.089440919904837,False,7566.0
BMW100596,X5,2008,21622.04,Manual,192740.0,Petrol,145.0,40.6,2.0,Green,3,16,0.11218242191553389,True,12046.25
BMW100597,8 Series,2011,34150.12,Automatic,168740.0,Petrol,125.0,41.1,2.5,White,4,13,0.2023830745525661,True,12980.0
BMW100598,X1,2022,42367.08,Automatic,37423.0,Diesel,205.0,,3.0,Black,5,2,1.1321134061940519,False,18711.5
BMW100599,5 Series,2015,30062.16,Manual,98401.0,Diesel,145.0,25.6,2.5,Red,5,9,0.30550665135516913,False,10933.444444444445
BMW100600,4 Series,2011,11154.53,Automatic,157503.0,Hybrid,0.0,41.1,1.5,White,5,13,0.07082106372577031,False,12115.615384615385
BMW100601,4 Series,2023,42960.16,manual,21975.0,Diesel,150.0,34.1,2.5,Green,5,1,1.9549560864618887,False,21975.0
BMW100602,6 Series,2018,27644.97,Manual,66719.0,Diesel,20.0,25.2,1.6,White,5,6,0.4143492858106387,False,11119.833333333334
BMW100603,5 Series,2017,35927.09,Semi-Auto,82061.0,Diesel,150.0,42.4,3.5,Silver,4,7,0.43780955630567503,False,11723.0
BMW100604,5 Series,2008,9182.4,Semi-Auto,183612.0,  Petrol  ,145.0,40.8,2.0,Black,4,16,0.050009803280831315,False,11475.75
BMW100605,1 Series,2017,32947.77,Semi-Auto,77614.0,Diesel,125.0,37.0,3.0,Red,4,7,0.42450807843945676,False,11087.714285714286
BMW100606,4 Series,2010,11415.22,Manual,175766.0,  Diesel  ,145.0,35.9,1.5,Silver,3,14,0.06494555260971974,False,12554.714285714286
BMW100607,6 Series,2021,37095.34,Manual,32243.0,Petrol,205.0,31.0,3.0,Silver,4,3,1.1504928201470086,False,10747.666666666666
BMW100608,3 Series,2011,18058.9,Automatic,141428.0,Petrol,125.0,24.0,2.0,Grey,4,13,0.1276897078372034,False,10879.076923076924
BMW100609,1 Series,2010,12763.34,Semi-Auto,164361.0,  Petrol  ,145.0,30.3,1.6,Red,4,14,0.07765430972067583,False,11740.07142857143
BMW100610,i3,2016,26340.33,Semi-Auto,94484.0,Hybrid,235.0,40.3,1.5,White,4,8,0.27878085178442913,False,11810.5
BMW100611,2 Series,2005,9103.86,  Automatic  ,224307.0,Diesel,235.0,44.7,3.0,Red,4,19,0.040586606748786266,False,11805.631578947368
BMW100612,8 Series,2017,45903.46,Manual,84716.0,Diesel,30.0,18.9,2.0,Blue,4,7,0.5418511261154918,True,12102.285714285714
BMW100613,1 Series,2014,20540.29,Manual,113850.0,Diesel,150.0,42.2,1.5,Silver,5,10,0.18041537110232764,False,11385.0
BMW100614,X1,2010,17812.59,Automatic,167869.0,Petrol,20.0,49.1,2.0,Silver,3,14,0.10611006201264081,False,11990.642857142857
BMW100615,X1,2009,17120.62,Automatic,180010.0,Petrol,125.0,28.7,2.0,Blue,5,15,0.09510927170712738,False,12000.666666666666
BMW100616, 3 Series ,2012,14142.9,Automatic,141517.0,Hybrid,125.0,53.8,1.5,Red,4,12,0.09993781665806935,False,11793.083333333334
BMW100617,5 Series,2007,16682.03,Semi-Auto,189534.0,Petrol,150.0,19.3,3.0,Red,4,17,0.08801602878639188,False,11149.058823529413
BMW100618,4 Series,2020,32407.59,Automatic,45594.0,Petrol,150.0,,1.5,Green,5,4,0.7107862876694302,False,11398.5
BMW100619,1 Series,2014,35234.17,Automatic,127613.0,Diesel,0.0,20.2,4.4,White,4,10,0.2761017294476268,False,12761.3
BMW100620,X3,2010,14688.78,Manual,173208.0,Hybrid,125.0,30.8,2.0,Green,5,14,0.08480428155743384,False,12372.0
BMW100621,3 Series,2011,12505.45,Semi-Auto,162605.0,Hybrid,145.0,17.4,1.5,Grey,4,13,0.07690692168137511,False,12508.076923076924
BMW100622,5 Series,2022,37632.75,Manual,22847.0,DIESEL,235.0,51.1,1.5,Blue,5,2,1.647163741410251,False,11423.5
BMW100623,4 Series,2010,10459.77,Semi-Auto,169920.0,Petrol,,45.4,2.0,Blue,3,14,0.06155702683615819,False,12137.142857142857
BMW100624,X1,2021,41018.24,Manual,36447.0,Petrol,145.0,15.0,3.5,Grey,3,3,1.1254215710483715,False,12149.0
BMW100625, 1 Series ,2022,39206.84,Automatic,24030.0,Diesel,125.0,47.4,2.0,Silver,5,2,1.631578859758635,False,12015.0
BMW100626,4 Series,2023,46133.58,Automatic,500.0,Petrol,20.0,41.5,3.0,Blue,4,1,92.26716,False,500.0
BMW100627,M3,2015,43380.19,Manual,110552.0,Diesel,125.0,35.9,1.6,Red,3,9,0.3923962479195311,True,12283.555555555555
BMW100628,X4,2023,50809.42,Automatic,16479.0,Diesel,125.0,39.7,4.4,Red,4,1,3.083282966199405,False,16479.0
BMW100629,1 Series,2008,13471.13,Automatic,194665.0,Diesel,125.0,19.2,4.4,Black,4,16,0.06920160275344822,False,12166.5625
BMW100630,3 Series,2010,11611.62,Automatic,169369.0,Petrol,20.0,42.5,2.0,Black,4,14,0.0685581186639822,False,12097.785714285714
BMW100631,1 Series,2017,41635.57,  Manual  ,78156.0,Diesel,150.0,15.0,4.4,Green,4,7,0.5327239111520549,False,11165.142857142857
BMW100632,3 Series,2023,43722.68,Manual,19210.0,Diesel,150.0,36.5,,,4,1,2.276037480478917,False,19210.0
BMW100633,3 Series,2006,2397.96,Manual,216768.0,Diesel,20.0,45.6,1.5,Blue,4,18,0.011062333923826394,False,12042.666666666666
BMW100634,X1,2018,30635.96,Automatic,71976.0,Petrol,30.0,21.5,2.5,Silver,3,6,0.42564132488607315,False,11996.0
BMW100635,3 Series,2019,34414.36,Semi-Auto,64722.0,Hybrid,205.0,41.2,2.5,Black,5,5,0.5317258428355119,False,12944.4
BMW100636,7 Series,2016,48415.9,Manual,101657.0,Diesel,20.0,38.1,2.5,,4,8,0.4762672516403199,True,12707.125
BMW100637,3 Series,2016,26229.79,SEMI-AUTO,92679.0,Diesel,145.0,42.7,1.5,White,3,8,0.2830176199570561,False,11584.875
BMW100638,X5,2006,15683.34,  Automatic  ,,Diesel,125.0,21.0,2.0,White,4,18,,True,
BMW100639,5 Series,2006,8852.78,Manual,220339.0,Diesel,0.0,57.7,2.0,Red,4,18,0.04017799844784627,False,12241.055555555555
BMW100640,6 Series,2013,22943.63,Automatic,128467.0,Diesel,150.0,29.7,3.5,Silver,5,11,0.17859551480146654,False,11678.818181818182
BMW100641,M2,2012,30303.32,Semi-Auto,149813.0,Diesel,145.0,43.8,1.5,White,5,12,0.20227430196311402,True,12484.416666666666
BMW100642,X3,2007,3058.14,Automatic,195323.0,Petrol,20.0,39.1,1.5,Green,4,17,0.01565683508854564,False,11489.588235294117
BMW100643,2 Series,2015,27179.44,Automatic,999999.0,Diesel,30.0,43.0,2.0,Black,3,9,0.02717946717946718,False,111111.0
BMW100644,Z4,2010,15687.14,Semi-Auto,175136.0,Diesel,0.0,47.4,1.5,Green,2,14,0.08957119038918326,False,12509.714285714286
BMW100645,5 Series,2016,27968.55,Semi-Auto,89555.0,Diesel,125.0,47.2,2.5,Green,3,8,0.3123058455697616,False,11194.375
BMW100646,3 Series,2007,10206.65,Automatic,193962.0,Petrol,30.0,25.3,2.5,Grey,2,17,0.052621905321660944,False,11409.529411764706
BMW100647,X1,2023,33461.65,Automatic,20436.0,Hybrid,145.0,33.7,1.6,Green,4,1,1.6373874535134079,False,20436.0
BMW100648,4 Series,2009,14716.16,Semi-Auto,186704.0,Petrol,145.0,33.6,4.4,Silver,4,15,0.078820807267118,False,12446.933333333332
BMW100649,5 Series,2023,40212.15,Manual,19774.0,Diesel,,40.4,2.0,Black,3,1,2.033587033478305,False,19774.0
BMW100650,3 Series,2005,1500.0,Automatic,221938.0,Petrol,,42.9,1.5,Grey,4,19,0.00675864430606746,False,11680.947368421053
BMW100651,Z4,2012,20684.2,Manual,132783.0,Hybrid,235.0,34.1,2.5,Green,2,12,0.1557744590798521,False,11065.25
BMW100652,3 Series,2017,31321.97,Automatic,99890.0,Diesel,205.0,28.7,3.0,Red,5,7,0.3135646210831915,False,14270.0
BMW100653,X3,2011,14869.35,Automatic,154473.0,Diesel,20.0,26.9,1.6,Black,3,13,0.09625856945874037,False,11882.538461538461
BMW100654,7 Series,2010,28117.53,Automatic,170748.0,Petrol,145.0,,2.0,Green,4,14,0.16467267552182163,True,12196.285714285714
BMW100655,5 Series,2012,23515.67,Semi-Auto,135120.0,Hybrid,145.0,40.4,2.5,White,4,12,0.17403544997039666,False,11260.0
BMW100656,X4,2005,9447.93,Automatic,226411.0,Petrol,145.0,39.7,3.0,White,4,19,0.04172911210144384,False,11916.368421052632
BMW100657,4 Series,2007,11861.91,Automatic,204282.0,Diesel,30.0,15.0,4.4,Black,5,17,0.05806634945810203,False,12016.588235294117
BMW100658,5 Series,2015,23540.8,Automatic,,Diesel,145.0,36.4,2.5,White,4,9,,False,
BMW100659,3 Series,2017,26854.12,Manual,66379.0,Petrol,125.0,38.4,1.6,Green,5,7,0.4045574654634749,False,9482.714285714286
BMW100660,X1,2014,24137.95,Semi-Auto,114754.0,Petrol,125.0,45.4,2.0,Red,4,10,0.21034517315300558,False,11475.4
BMW100661,1 Series,2020,28733.46,Automatic,51762.0,Petrol,150.0,33.2,2.0,Blue,5,4,0.5551072215138518,False,12940.5
BMW100662,M2,2006,21334.21,Automatic,214743.0,Petrol,150.0,30.8,3.0,Black,4,18,0.09934763880545582,True,11930.166666666666
BMW100663,3 Series,2007,10777.23,Semi-Auto,196841.0,Petrol,150.0,41.1,2.0,Green,5,17,0.05475094111491,False,11578.882352941177
BMW100664,3 Series,2017,21749.43,Manual,86883.0,Diesel,125.0,36.0,2.0,Grey,5,7,0.250330099098788,False,12411.857142857143
BMW100665,1 Series,2013,19199.48,Semi-Auto,132171.0,Petrol,205.0,37.6,2.0,Blue,3,11,0.14526242519160784,False,12015.545454545454
BMW100666,X2,2022,35697.88,Automatic,24246.0,Diesel,235.0,36.1,2.0,Grey,4,2,1.4723203827435452,False,12123.0
BMW100667,X3,2019,34966.28,semi-auto,63689.0,Petrol,205.0,29.3,2.5,Green,5,5,0.5490159996231688,False,12737.8
BMW100668,X5,2013,42525.05,MANUAL,140790.0,Diesel,125.0,15.0,3.5,White,5,11,0.30204595496839265,True,12799.09090909091
BMW100669,1 Series,2007,11069.21,  Manual  ,215088.0,Petrol,,29.8,2.0,Blue,3,17,0.05146363348954846,False,12652.235294117647
BMW100670,3 Series,2020,36464.04,Manual,46233.0,Petrol,20.0,29.2,2.0,White,4,4,0.7887015767957952,False,11558.25
BMW100671, X1 ,2015,24764.23,Manual,105520.0,Diesel,150.0,50.6,,Grey,4,9,0.2346875473843821,False,11724.444444444445
BMW100672,3 Series,2014,17152.96,Automatic,131504.0,Hybrid,125.0,43.4,1.5,Red,2,10,0.13043679279717726,False,13150.4
BMW100673,4 Series,2016,31259.66,Semi-Auto,99376.0,Petrol,150.0,29.4,3.0,Silver,5,8,0.3145594509740782,False,12422.0
BMW100674,X5,2023,71720.24,Automatic,4099.0,Diesel,150.0,40.5,2.5,Grey,5,1,17.497009026591854,True,4099.0
BMW100675,4 Series,2009,-500.0,Semi-Auto,190501.0,Petrol,30.0,35.4,1.5,Black,4,15,-0.0026246581382774895,False,12700.066666666668
BMW100676,X1,2009,13732.25,Automatic,188196.0,Diesel,145.0,15.8,3.0,Silver,2,15,0.07296781015536993,False,12546.4
BMW100677, 1 Series ,2006,1500.0,Manual,218551.0,petrol,150.0,44.8,2.0,White,4,18,0.006863386577961208,False,12141.722222222223
BMW100678,3 Series,2012,14483.75,Semi-Auto,148244.0,Diesel,125.0,32.4,1.5,Red,5,12,0.09770209924179056,False,12353.666666666666
BMW100679,1 Series,2016,28676.88,Automatic,99505.0,Diesel,205.0,49.4,1.6,Green,5,8,0.28819536706698157,False,12438.125
BMW100680,X6,2015,47465.63,Automatic,104739.0,Diesel,205.0,38.3,2.5,Silver,5,9,0.453180095284469,True,11637.666666666666
BMW100681,5 Series,2020,29990.45,Automatic,56393.0,Petrol,30.0,43.5,1.5,,4,4,0.5318115723582715,False,14098.25
BMW100682,7 Series,2019,60983.78,Automatic,57835.0,Diesel,205.0,20.0,2.5,Black,4,5,1.0544441946917955,True,11567.0
BMW100683,6 Series,2006,6467.81,Automatic,221794.0,Petrol,125.0,21.3,2.0,Grey,4,18,0.029161338900060417,False,12321.888888888889
BMW100684,3 Series,2014,27017.01,Automatic,130664.0,Petrol,145.0,48.1,3.0,Blue,4,10,0.20676705136839527,False,13066.4
BMW100685,5 Series,2022,41145.41,Manual,14195.0,Petrol,205.0,43.6,3.5,White,5,2,2.898584712927087,False,7097.5
BMW100686,X1,2010,13651.61,Manual,169802.0,Diesel,145.0,40.6,1.6,Red,4,14,0.08039722735892392,False,12128.714285714286
BMW100687, 1 Series ,2008,7727.13,Manual,202168.0,Diesel,150.0,30.6,3.0,Green,4,16,0.03822133077440545,False,12635.5
BMW100688,2 Series,2023,44340.9,Manual,16302.0,Diesel,145.0,,2.0,Green,4,1,2.719966875230033,False,16302.0
BMW100689,3 Series,2022,50452.86,Automatic,41857.0,Petrol,125.0,32.8,4.4,,5,2,1.2053625438994673,False,20928.5
BMW100690,X3,2006,3203.97,Manual,214048.0,Diesel,150.0,32.9,2.5,Black,5,18,0.014968465017192404,False,11891.555555555555
BMW100691,3 Series,2011,15680.94,Semi-Auto,147721.0,Hybrid,30.0,60.9,2.0,Silver,5,13,0.10615240893305623,False,11363.153846153846
BMW100692,M2,2021,64942.28,Automatic,26118.0,Diesel,125.0,36.2,3.0,Silver,4,3,2.4864951374530975,True,8706.0
BMW100693,5 Series,2008,3485.85,Semi-Auto,189388.0,Diesel,145.0,43.4,1.6,Grey,2,16,0.01840586520793292,False,11836.75
BMW100694,Z4,2017,27616.63,Manual,75113.0,Petrol,150.0,39.0,2.0,Silver,4,7,0.3676677805439804,False,10730.42857142857
BMW100695,1 Series,2020,29286.23,Manual,47820.0,Petrol,30.0,34.5,2.0,Silver,5,4,0.6124263906315349,False,11955.0
BMW100696,5 Series,2020,39901.31,Automatic,40289.0,Diesel,150.0,27.1,2.5,Green,5,4,0.9903772741939486,False,10072.25
BMW100697,X5,2016,54952.0,Semi-Auto,106834.0,Petrol,30.0,25.8,3.5,,5,8,0.5143680850665519,True,13354.25
BMW100698,X5,2008,26815.05,Semi-Auto,202784.0,Diesel,145.0,26.3,3.5,White,3,16,0.13223454513176583,True,12674.0
BMW100699,X5,2009,33857.34,Manual,169227.0,Petrol,205.0,24.7,3.5,Green,4,15,0.20007055611693167,True,11281.8
BMW100700,5 Series,2023,40405.23,Automatic,15051.0,petrol,150.0,39.3,2.0,White,2,1,2.6845545146501895,False,15051.0
BMW100701,3 Series,2014,24395.1,Automatic,115490.0,Petrol,235.0,15.0,3.0,Black,3,10,0.2112312754351026,False,11549.0
BMW100702,X4,2007,6859.41,Automatic,201506.0,Diesel,235.0,46.4,2.0,Blue,5,17,0.034040723353150774,False,11853.29411764706
BMW100703,i3,2008,10712.96,Manual,213512.0,Petrol,20.0,34.9,3.0,White,5,16,0.05017497845554348,False,13344.5
BMW100704,X6,2009,24197.09,Semi-Auto,184207.0,Petrol,,42.5,2.0,Blue,3,15,0.13135814599879483,True,12280.466666666667
BMW100705,1 Series,2021,32981.16,Manual,44582.0,Diesel,125.0,54.7,2.5,Red,5,3,0.7397864609035038,False,14860.666666666666
BMW100706,1 Series,2009,15775.69,Automatic,163472.0,Diesel,150.0,39.5,2.0,Grey,4,15,0.09650392727806598,False,10898.133333333333
BMW100707,1 Series,2023,36516.34,Manual,20111.0,Petrol,125.0,30.8,2.0,Grey,5,1,1.815739644970414,False,20111.0
BMW100708,2 Series,2006,4841.82,Automatic,210051.0,Petrol,150.0,43.8,2.0,Green,4,18,0.023050687690132396,False,11669.5
BMW100709,6 Series,2020,32087.1,Automatic,54582.0,Petrol,125.0,40.3,2.0,Red,5,4,0.5878696273496757,False,13645.5
BMW100710,2 Series,2019,38377.74,Automatic,64962.0,Diesel,235.0,40.2,2.0,Green,2,5,0.590772143714787,False,12992.4
BMW100711,X1,2019,33034.3,Automatic,74899.0,Diesel,125.0,42.4,2.0,,5,5,0.44105128239362346,False,14979.8
BMW100712,5 Series,2018,34715.12,Automatic,82820.0,Diesel,145.0,28.0,1.6,Blue,4,6,0.4191634870804154,False,13803.333333333334
BMW100713,1 Series,2011,15878.22,Automatic,156466.0,Petrol,20.0,44.3,2.0,Red,3,13,0.10148032160341544,False,12035.846153846154
BMW100714,5 Series,2008,10411.79,Semi-Auto,198813.0,Petrol,30.0,27.8,2.0,Grey,5,16,0.0523697645526198,False,12425.8125
BMW100715,3 Series,2012,19373.35,Automatic,146629.0,  Diesel  ,205.0,34.3,2.0,Green,4,12,0.13212495481794187,False,12219.083333333334
BMW100716,5 Series,2021,41936.44,Automatic,42425.0,Diesel,20.0,34.8,3.0,White,4,3,0.9884841484973483,False,14141.666666666666
BMW100717,3 Series,2023,37702.27,Manual,15108.0,Petrol,0.0,31.8,2.0,Green,4,1,2.495516944665078,False,15108.0
BMW100718,X2,2022,42933.97,Manual,40286.0,Electric,150.0,51.5,1.5,Grey,4,2,1.0657292856079035,False,20143.0
BMW100719,i3,2018,28248.78,Manual,82367.0,Petrol,150.0,43.4,2.0,Silver,4,6,0.3429623514271492,False,13727.833333333334
BMW100720,3 Series,2008,12912.04,Manual,188090.0,Hybrid,20.0,48.5,1.6,Grey,3,16,0.06864820032962944,False,11755.625
BMW100721,4 Series,2015,25244.91,Manual,101063.0,Petrol,150.0,35.7,2.0,Grey,4,9,0.24979379199113425,False,11229.222222222223
BMW100722,X3,2005,14071.11,Automatic,233130.0,Petrol,145.0,15.0,4.4,Green,5,19,0.06035735426586025,False,12270.0
BMW100723,1 Series,2011,16454.58,Automatic,154864.0,  Petrol  ,0.0,33.1,2.0,Blue,5,13,0.10625180803802046,False,11912.615384615385
BMW100724,X3,2019,36982.01,Manual,64115.0,Petrol,20.0,24.6,3.5,Green,5,5,0.5768074553536614,False,12823.0
BMW100725,2 Series,2011,26951.39,Manual,160734.0,Petrol,30.0,27.9,4.4,Blue,3,13,0.16767696940286436,False,12364.153846153846
BMW100726,3 Series,2016,23649.32,Semi-Auto,110706.0,Diesel,125.0,33.0,1.5,Black,5,8,0.21362274854118116,False,13838.25
BMW100727,X3,2020,35503.98,Automatic,53982.0,Petrol,125.0,32.4,2.5,Blue,4,4,0.6577003445592976,False,13495.5
BMW100728,X2,2012,19140.85,  Semi-Auto  ,156674.0,Hybrid,125.0,30.7,,,5,12,0.1221699197058861,False,13056.166666666666
BMW100729, 6 Series ,2014,23396.3,Automatic,133082.0,Diesel,20.0,22.1,3.0,Silver,4,10,0.17580363986113823,False,13308.2
BMW100730,2 Series,2018,31776.29,Automatic,80780.0,Diesel,150.0,41.0,2.0,White,5,6,0.3933682842287695,False,13463.333333333334
BMW100731,1 Series,2018,28605.82,Semi-Auto,92815.0,Petrol,20.0,35.3,1.5,Blue,4,6,0.30820255346657327,False,15469.166666666666
BMW100732,3 Series,2022,41778.72,Manual,10246.0,Petrol,205.0,43.3,3.0,Green,4,2,4.077563927386297,False,5123.0
BMW100733,X1,2007,4326.59,Semi-Auto,198803.0,Petrol,30.0,45.8,1.6,Black,4,17,0.02176320276856989,False,11694.29411764706
BMW100734,X6,2011,42234.04,Automatic,159609.0,Petrol,,44.6,3.0,Black,4,13,0.2646093891948449,True,12277.615384615385
BMW100735,3 Series,2012,14662.69,Automatic,136050.0,Petrol,30.0,48.0,2.0,White,3,12,0.10777427416391033,False,11337.5
BMW100736,3 Series,2017,24120.25,Automatic,85942.0,Petrol,0.0,27.4,1.5,Silver,5,7,0.28065730376300296,False,12277.42857142857
BMW100737,X3,2017,27700.91,Manual,89546.0,Petrol,150.0,45.6,2.0,Black,4,7,0.3093483796037791,False,12792.285714285714
BMW100738,3 Series,2006,4082.49,Semi-Auto,216213.0,Petrol,205.0,35.4,2.0,Black,2,18,0.01888179711673211,False,12011.833333333334
BMW100739,1 Series,2023,42133.62,Manual,17990.0,Diesel,0.0,26.4,3.0,Black,4,1,2.342057809894386,False,17990.0
BMW100740,X1,2018,36435.81,Automatic,73865.0,Diesel,0.0,,3.5,Blue,5,6,0.49327570567927975,False,12310.833333333334
BMW100741,X1,2007,6150.96,MANUAL,206738.0,Petrol,205.0,35.2,2.0,Black,4,17,0.029752440286739738,False,12161.058823529413
BMW100742,5 Series,2009,15507.19,Automatic,191150.0,Petrol,150.0,31.5,2.5,Green,5,15,0.08112576510593775,False,12743.333333333334
BMW100743,M3,2006,10202.38,Manual,217266.0,Hybrid,125.0,40.4,2.0,Black,5,18,0.04695801459961522,True,12070.333333333334
BMW100744,X3,2022,39876.07,Automatic,26294.0,Diesel,150.0,34.9,3.0,Grey,3,2,1.5165463603864,False,13147.0
BMW100745,4 Series,2005,3455.23,  Automatic  ,216361.0,Petrol,235.0,38.9,2.0,,4,19,0.015969745009498014,False,11387.421052631578
BMW100746,1 Series,2010,11227.95,Automatic,156427.0,Petrol,125.0,30.8,1.5,Blue,4,14,0.0717775703682868,False,11173.357142857143
BMW100747,i3,2019,36710.14,Manual,62369.0,Petrol,235.0,33.4,2.5,White,2,5,0.5885959370841283,False,12473.8
BMW100748,5 Series,2012,18653.32,Semi-Auto,152922.0,DIESEL,20.0,43.9,2.0,Green,4,12,0.12197930971344868,False,12743.5
BMW100749,3 Series,2010,29072.0,Automatic,169853.0,Diesel,20.0,32.4,4.4,Black,5,14,0.17115976756371687,False,12132.357142857143
BMW100750,1 Series,2017,31539.69,Semi-Auto,89836.0,Petrol,150.0,43.9,2.0,Green,4,7,0.3510807471392315,False,12833.714285714286
BMW100751,3 Series,2020,40317.72,Semi-Auto,54001.0,Petrol,125.0,26.0,3.5,Blue,4,4,0.7466106183218829,False,13500.25
BMW100752,5 Series,2012,23582.74,Manual,141034.0,Petrol,125.0,33.2,3.0,Red,4,12,0.16721315427485572,False,11752.833333333334
BMW100753,5 Series,2015,19741.83,Automatic,116833.0,Petrol,150.0,41.0,2.0,Blue,4,9,0.16897477596227095,False,12981.444444444445
BMW100754, X1 ,2010,16265.46,Semi-Auto,171741.0,Petrol,145.0,50.4,2.0,Silver,4,14,0.09470924240571559,False,12267.214285714286
BMW100755,X2,2009,6956.12,Manual,190078.0,Diesel,30.0,40.5,1.5,Green,4,15,0.03659613421858395,False,12671.866666666667
BMW100756,3 Series,2018,31110.43,Semi-Auto,74420.0,Hybrid,125.0,27.4,2.0,Grey,4,6,0.4180385649019081,False,12403.333333333334
BMW100757,3 Series,2008,13012.49,AUTOMATIC,213987.0,Petrol,125.0,23.1,3.0,Black,4,16,0.06080972208592111,False,13374.1875
BMW100758,X4,2021,39987.34,Automatic,45812.0,Petrol,235.0,30.2,2.0,White,4,3,0.8728573299572163,False,15270.666666666666
BMW100759,X3,2008,4347.46,Manual,202647.0,Diesel,30.0,36.0,1.5,Grey,3,16,0.021453364717957828,False,12665.4375
BMW100760,3 Series,2015,25125.63,Automatic,116942.0,Diesel,150.0,27.3,2.5,Blue,4,9,0.21485548391510323,False,12993.555555555555
BMW100761,X1,2017,37159.91,Semi-Auto,85177.0,Petrol,125.0,29.9,3.0,Red,5,7,0.436266949998239,False,12168.142857142857
BMW100762,X5,2012,36656.68,Automatic,152387.0,Hybrid,150.0,27.5,3.0,Grey,4,12,0.24054991567522163,True,12698.916666666666
BMW100763,i3,2013,31184.41,Automatic,135027.0,Diesel,125.0,28.7,4.4,,3,11,0.2309494397416813,False,12275.181818181818
BMW100764,5 Series,2018,31787.94,Manual,75557.0,Petrol,30.0,31.3,2.5,White,5,6,0.42071469221911934,False,12592.833333333334
BMW100765,4 Series,2019,33954.4,Automatic,68488.0,Petrol,145.0,31.0,3.0,Silver,5,5,0.4957715220184558,False,13697.6
BMW100766,3 Series,2005,10062.84,Automatic,226862.0,Hybrid,235.0,41.9,4.4,Silver,5,19,0.04435665735116503,False,11940.105263157895
BMW100767,X5,2007,21397.34,Manual,204416.0,Hybrid,125.0,,2.0,Blue,4,17,0.10467546571696931,True,12024.470588235294
BMW100768,Z4,2019,43709.8,Manual,64973.0,Petrol,145.0,35.4,4.4,Silver,4,5,0.672737906515014,False,12994.6
BMW100769,1 Series,2006,10408.79,Automatic,221863.0,hybrid,150.0,41.7,3.0,Red,4,18,0.04691539373397097,False,12325.722222222223
BMW100770, 1 Series ,2020,33996.55,Manual,51553.0,Petrol,150.0,28.9,2.0,Black,4,4,0.6594485286986209,False,12888.25
BMW100771,3 Series,2017,28688.66,Manual,85377.0,Petrol,30.0,39.7,1.6,Black,5,7,0.33602328495964956,False,12196.714285714286
BMW100772,3 Series,2023,52827.34,Automatic,18585.0,Electric,20.0,39.5,3.5,Green,4,1,2.842471885929513,False,18585.0
BMW100773,X3,2008,8957.78,Manual,180314.0,Petrol,125.0,35.3,2.0,Silver,4,16,0.049678782568186614,False,11269.625
BMW100774,1 Series,2010,16170.4,Manual,170391.0,Diesel,20.0,37.1,2.0,Grey,3,14,0.0949017260301307,False,12170.785714285714
BMW100775,X5,2016,43573.83,Semi-Auto,96624.0,Petrol,20.0,45.9,1.6,Silver,5,8,0.4509628042722305,True,12078.0
BMW100776,5 Series,2015,22669.3,Manual,112826.0,Diesel,20.0,32.1,2.0,Silver,4,9,0.2009226596706433,False,12536.222222222223
BMW100777,1 Series,2018,27839.29,Manual,85127.0,Petrol,150.0,29.2,1.5,Red,4,6,0.32703243389288944,False,14187.833333333334
BMW100778,1 Series,2014,20852.47,Automatic,116365.0,Petrol,150.0,27.4,2.0,White,5,10,0.17919881407639754,False,11636.5
BMW100779,1 Series,2009,12432.52,Semi-Auto,178749.0,Diesel,235.0,36.2,1.5,Grey,5,15,0.06955294854796391,False,11916.6
BMW100780,5 Series,2019,35018.25,Automatic,58207.0,  Petrol  ,150.0,28.4,2.0,Black,4,5,0.601615785043036,False,11641.4
BMW100781,X5,2011,36004.53,Automatic,151687.0,Diesel,0.0,,3.0,,4,13,0.23736068351275982,True,11668.23076923077
BMW100782,X1,2013,20281.34,Manual,124503.0,Diesel,150.0,28.0,2.0,Black,5,11,0.16289840405452077,False,11318.454545454546
BMW100783,4 Series,2010,23350.57,Semi-Auto,171648.0,Diesel,20.0,,3.5,Red,4,14,0.13603753029455629,False,12260.57142857143
BMW100784,3 Series,2017,24673.98,Semi-Auto,77336.0,Diesel,150.0,35.8,2.0,Blue,4,7,0.31904908451432706,False,11048.0
BMW100785,3 Series,2005,4577.32,Manual,,Petrol,20.0,45.1,2.0,Red,4,19,,False,
BMW100786,1 Series,2015,22527.61,automatic,106113.0,Petrol,0.0,52.2,1.6,Blue,4,9,0.21229830463750907,False,11790.333333333334
BMW100787,5 Series,2021,36522.02,Manual,25382.0,Petrol,125.0,45.2,2.5,White,2,3,1.4388944921597981,False,8460.666666666666
BMW100788,X1,2015,22320.09,Manual,100539.0,Diesel,30.0,40.4,2.0,Red,4,9,0.22200429684003223,False,11171.0
BMW100789,X4,2009,13049.62,Automatic,176465.0,Petrol,125.0,,2.0,Silver,5,15,0.07395018842263339,False,11764.333333333334
BMW100790, X2 ,2018,36142.66,Automatic,57184.0,Diesel,125.0,18.7,3.0,Black,4,6,0.6320414801343034,False,9530.666666666666
BMW100791,X5,2011,42279.28,Manual,165079.0,Diesel,235.0,27.7,4.4,Black,4,13,0.25611543563990574,True,12698.384615384615
